surface	norm	freq	text_count	pct_texts	texts	category
ყოველთასა	ყოველთასა	5	5	9.3	mrav-bound-ioane-zosime|mrav-bzoba-severian|mrav-dormition-1|mrav-lazare|mrav-sinai-fathers-amonios	REVIEW
ვდღესასწაულობდეთ	ვდღესასწაულობდეთ	5	3	5.6	mrav-bzoba-iohannes|mrav-dormition-1|mrav-kharbeba-2	REVIEW
სამოსლისა	სამოსლისა	5	5	9.3	mrav-bzoba-iohannes|mrav-bzoba-severian|mrav-enkenia-2|mrav-forty-martyrs|mrav-natlisgeba-1	REVIEW
უჩნდა	უჩნდა	5	4	7.4	mrav-bzoba-iohannes|mrav-john-baptist-decollatio|mrav-shoba-athanasi|proclus-hom-theotokos	REVIEW
ღმრთით	ღმრთით	5	4	7.4	mrav-bzoba-iohannes|mrav-epiphane-mary|mrav-kharbeba-3|mrav-shoba-athanasi	REVIEW
ჰყოფს	ჰყოფს	5	5	9.3	chrys-epiphany-homily|hesych-hypapante-01|mrav-bzoba-iohannes|mrav-enkenia-2|mrav-feristsvaleba	REVIEW
ძეო	ძეო	5	4	7.4	mrav-bzoba-iohannes|mrav-bzoba-severian|mrav-dormition-2|proclus-hom-theotokos	REVIEW
ბრძოლად	ბრძოლად	5	3	5.6	cyril-epiphany-homily|mrav-bzoba-iohannes|mrav-sinai-fathers-amonios	REVIEW
მამისაჲთა	მამისაითა	5	3	5.6	mrav-bzoba-iohannes|mrav-colophon-makari|mrav-feristsvaleba	REVIEW
ნათლად	ნათლად	5	4	7.4	mrav-bzoba-iohannes|mrav-exaltation-cross|mrav-kharbeba-2|mrav-new-sunday	REVIEW
იჴსნა	იხსნა	5	4	7.4	mrav-bzoba-iohannes|mrav-shoba-athanasi|mrav-sulthmofenoba-1|proclus-hom-theotokos	REVIEW
ერთიერთსა	ერთიერთსა	5	4	7.4	mrav-bzoba-iohannes|mrav-exaltation-cross|mrav-forty-martyrs|mrav-sinai-fathers-amonios	REVIEW
დიდებად	დიდებად	5	5	9.3	ephr-markhva|hesych-hypapante-01|inventio-stephani-lucian|mrav-bzoba-iohannes|mrav-dormition-1	REVIEW
წმიდითურთ	წმიდითურთ	5	5	9.3	mrav-bzoba-iohannes|mrav-bzoba-meletios|mrav-epiphane-mary|mrav-natlisgeba-1|mrav-toma-chrysostom	REVIEW
რომელთაჲ	რომელთაი	5	4	7.4	ephr-markhva|mrav-bzoba-meletios|mrav-bzoba-severian|mrav-john-baptist-decollatio-2	REVIEW
სოფლისასა	სოფლისასა	5	4	7.4	mrav-bzoba-meletios|mrav-new-sunday|mrav-paul-martyrdom|mrav-sinai-fathers-amonios	REVIEW
ერმან	ერმან	5	4	7.4	mrav-bzoba-meletios|mrav-cross-vision|mrav-lazare|mrav-paul-martyrdom	REVIEW
ღაღადებენ	ღაღადებენ	5	4	7.4	mrav-bzoba-severian|mrav-john-baptist-decollatio|mrav-shoba-athanasi|mrav-sulthmofenoba-1	REVIEW
ცოდვილთა	ცოდვილთა	5	5	9.3	inventio-stephani-lucian|mrav-bzoba-severian|mrav-colophon-makari|mrav-epiphane-mary|mrav-sinai-fathers-amonios	REVIEW
სამეუფოჲ	სამეუფოი	5	4	7.4	mrav-bzoba-severian|mrav-feristsvaleba|mrav-john-baptist-decollatio|mrav-kharbeba-1	REVIEW
ქადაგებენ	ქადაგებენ	5	5	9.3	mrav-bzoba-severian|mrav-epiphane-mary|mrav-new-sunday|mrav-shoba-athanasi|mrav-sulthmofenoba-1	REVIEW
ცისათა	ცისათა	5	4	7.4	mart-stepane|mrav-bzoba-severian|mrav-enkenia-2|mrav-kharbeba-2	REVIEW
ითქუა	ითქუა	5	5	9.3	cyril-epiphany-homily|mrav-bzoba-severian|mrav-kharbeba-2|mrav-lazare|mrav-sulthmofenoba-1	REVIEW
ითხოვდა	ითხოვდა	5	4	7.4	mrav-bzoba-severian|mrav-john-baptist-decollatio-2|mrav-kharbeba-2|mrav-sinai-fathers-amonios	REVIEW
ჯუარისაჲთა	ჯუარისაითა	5	4	7.4	mrav-colophon-makari|mrav-cross-vision|mrav-exaltation-cross|mrav-feristsvaleba	REVIEW
თთუესა	თთუესა	5	4	7.4	inventio-stephani-lucian|mart-stepane|mrav-cross-vision|mrav-nails-inventio	REVIEW
მდინარესა	მდინარესა	5	4	7.4	cyril-epiphany-homily|mrav-cross-vision|mrav-forty-martyrs|mrav-new-sunday	REVIEW
ბრძოლისა	ბრძოლისა	5	4	7.4	mrav-cross-vision|mrav-forty-martyrs|mrav-nails-inventio|mrav-sinai-fathers-amonios	REVIEW
კითხვად	კითხვად	5	5	9.3	cyril-epiphany-homily|mrav-chrysostom-jonah|mrav-cross-vision|mrav-nails-inventio|mrav-sinai-fathers-amonios	REVIEW
ქვითა	ქვითა	5	5	9.3	ephr-markhva|inventio-stephani-lucian|mrav-cross-vision|mrav-sinai-fathers-amonios|mrav-timote-1	REVIEW
ხისა	ხისა	5	4	7.4	mrav-chrysostom-jonah|mrav-cross-vision|mrav-dormition-1|mrav-dormition-2	REVIEW
სიღრმესა	სიღრმესა	5	4	7.4	mrav-cross-vision|mrav-enkenia-1|mrav-forty-martyrs|mrav-sulthmofenoba-1	REVIEW
ვეცხლისაჲ	ვეცხლისაი	5	2	3.7	inventio-stephani-lucian|mrav-cross-vision	REVIEW
სასოებითა	სასოებითა	5	2	3.7	mrav-departed-ephrem|mrav-epiphane-mary	REVIEW
მერმესა	მერმესა	5	4	7.4	inventio-stephani-lucian|mart-stepane|mrav-departed-ephrem|mrav-shoba-athanasi	REVIEW
ცხონდენ	ცხონდენ	5	2	3.7	mrav-departed-ephrem|mrav-dormition-2	REVIEW
მკუდართაჲ	მკუდართაი	5	4	7.4	mrav-departed-ephrem|mrav-epiphane-mary|mrav-lazare|mrav-toma-chrysostom	REVIEW
ვიქმნნეთ	ვიქმნნეთ	5	4	7.4	mrav-departed-ephrem|mrav-forty-martyrs|mrav-lazare|mrav-timote-1	REVIEW
ქალწულადვე	ქალწულადვე	5	5	9.3	mrav-dormition-1|mrav-dormition-2|mrav-kharbeba-2|mrav-timote-1|mrav-toma-chrysostom	REVIEW
ვიტყჳთ	ვიტყვთ	5	4	7.4	mrav-dormition-1|mrav-dormition-2|mrav-lazare|mrav-sulthmofenoba-2	REVIEW
ვთქუთ	ვთქუთ	5	5	9.3	mrav-chrysostom-jonah|mrav-dormition-1|mrav-epiphane-mary|mrav-nails-inventio|mrav-timote-1	REVIEW
კაცთანი	კაცთანი	5	5	9.3	mrav-dormition-1|mrav-dormition-2|mrav-enkenia-2|mrav-epiphane-mary|mrav-natlisgeba-1	REVIEW
ნათლისა	ნათლისა	5	5	9.3	mrav-enkenia-1|mrav-exaltation-cross|mrav-john-baptist-decollatio-2|mrav-new-sunday|mrav-sulthmofenoba-1	REVIEW
ცეცხლისაგან	ცეცხლისაგან	5	5	9.3	mrav-enkenia-1|mrav-forty-martyrs|mrav-natlisgeba-okropiri|mrav-paul-martyrdom|mrav-sulthmofenoba-1	REVIEW
ჰყოფდა	ჰყოფდა	5	5	9.3	cyril-epiphany-homily|mrav-enkenia-1|mrav-feristsvaleba|mrav-lazare|mrav-peter-martyrdom	REVIEW
შობისა	შობისა	5	4	7.4	chrys-epiphany-homily|mrav-enkenia-1|mrav-john-baptist-decollatio|mrav-kharbeba-1	REVIEW
მართუენი	მართუენი	5	3	5.6	hesych-hypapante-01|mrav-enkenia-2|mrav-shoba-athanasi	REVIEW
სიწმიდესა	სიწმიდესა	5	4	7.4	mrav-enkenia-2|mrav-feristsvaleba|mrav-natlisgeba-okropiri|mrav-toma-chrysostom	REVIEW
ვარი	ვარი	5	1	1.9	mrav-enkenia-2	REVIEW
ცრემლი	ცრემლი	5	4	7.4	mrav-enkenia-2|mrav-john-baptist-decollatio|mrav-natlisgeba-1|mrav-sinai-fathers-amonios	REVIEW
ისრითა	ისრითა	5	2	3.7	mrav-enkenia-2|mrav-sinai-fathers-amonios	REVIEW
თჳსისაჲთა	თვსისაითა	5	5	9.3	mrav-enkenia-2|mrav-epiphane-mary|mrav-martyrs-chrysostom|mrav-sinai-fathers-amonios|mrav-sulthmofenoba-1	REVIEW
იოვანჱსგან	იოვანესგან	5	4	7.4	chrys-epiphany-homily|mrav-enkenia-2|mrav-epiphane-mary|mrav-natlisgeba-1	REVIEW
ქადაგებითა	ქადაგებითა	5	2	3.7	mrav-exaltation-cross|mrav-natlisgeba-1	REVIEW
ეშმაკისაჲ	ეშმაკისაი	5	5	9.3	chrys-epiphany-homily|mrav-exaltation-cross|mrav-john-baptist-decollatio|mrav-john-baptist-decollatio-2|mrav-new-sunday	REVIEW
ჭეშმარიტებისაჲ	ჭეშმარიტებისაი	5	3	5.6	mrav-feristsvaleba|mrav-shoba-athanasi|mrav-sulthmofenoba-2	REVIEW
ლოცვად	ლოცვად	5	2	3.7	mrav-feristsvaleba|mrav-sinai-fathers-amonios	REVIEW
ვედრებითა	ვედრებითა	5	4	7.4	mrav-feristsvaleba|mrav-lazare|mrav-sinai-fathers-amonios|mrav-toma-chrysostom	REVIEW
წმიდისასა	წმიდისასა	5	5	9.3	chrys-epiphany-homily|cyril-epiphany-homily|mrav-epiphane-mary|mrav-feristsvaleba|mrav-sulthmofenoba-2	REVIEW
ზაკუვით	ზაკუვით	5	3	5.6	hesych-hypapante-01|mrav-forty-martyrs|mrav-john-baptist-decollatio-2	REVIEW
ცხორების	ცხორების	5	4	7.4	mrav-chrysostom-jonah|mrav-forty-martyrs|mrav-kharbeba-3|mrav-sinai-fathers-amonios	REVIEW
ღჳნოჲ	ღვნოი	5	4	7.4	mart-iaqob-up-dzma|mrav-martyrs-chrysostom-2|mrav-martyrs-chrysostom-3|mrav-sulthmofenoba-2	REVIEW
კლვად	კლვად	5	3	5.6	mrav-chrysostom-jonah|mrav-john-baptist-decollatio-2|mrav-paul-martyrdom	REVIEW
ეროდე	ეროდე	5	2	3.7	mrav-john-baptist-decollatio|mrav-shoba-athanasi	REVIEW
სოფლისათა	სოფლისათა	5	4	7.4	mrav-chrysostom-jonah|mrav-john-baptist-decollatio|mrav-martyrs-chrysostom|mrav-sinai-fathers-amonios	REVIEW
მეინაჴეთა	მეინახეთა	5	2	3.7	mrav-john-baptist-decollatio|mrav-lazare	REVIEW
ევედრებოდა	ევედრებოდა	5	4	7.4	mrav-kharbeba-1|mrav-lazare|mrav-natlisgeba-1|mrav-peter-martyrdom	REVIEW
პირმშოჲ	პირმშოი	5	3	5.6	mrav-kharbeba-1|mrav-new-sunday|mrav-shoba-athanasi	REVIEW
ცოდვათაჲ	ცოდვათაი	5	5	9.3	cyril-epiphany-homily|ephr-markhva|mrav-kharbeba-2|mrav-natlisgeba-1|proclus-hom-theotokos	REVIEW
ეშინის	ეშინის	5	3	5.6	mrav-chrysostom-jonah|mrav-kharbeba-3|mrav-martyrs-chrysostom	REVIEW
შროშნითა	შროშნითა	5	2	3.7	inventio-stephani-lucian|mrav-kharbeba-3	REVIEW
მთრვალობითა	მთრვალობითა	5	3	5.6	mrav-chrysostom-jonah|mrav-lazare|mrav-sulthmofenoba-2	REVIEW
ბრძანებისა	ბრძანებისა	5	4	7.4	inventio-stephani-lucian|mrav-chrysostom-jonah|mrav-lazare|mrav-paul-martyrdom	REVIEW
მრავლითა	მრავლითა	5	4	7.4	mart-stepane|mrav-lazare|mrav-paul-martyrdom|mrav-sinai-fathers-amonios	REVIEW
უწყინ	უწყინ	5	4	7.4	mrav-chrysostom-jonah|mrav-new-sunday|mrav-sinai-fathers-amonios|mrav-sulthmofenoba-2	REVIEW
ზღჳსასა	ზღვსასა	5	2	3.7	mrav-chrysostom-jonah|mrav-sinai-fathers-amonios	REVIEW
ზღჳსა	ზღვსა	5	2	3.7	mrav-chrysostom-jonah|mrav-sinai-fathers-amonios	REVIEW
ნათლისასა	ნათლისასა	5	3	5.6	mrav-martyrs-chrysostom|mrav-natlisgeba-okropiri|mrav-new-sunday	REVIEW
წლის	წლის	5	1	1.9	mrav-timote-1	REVIEW
ვიცოდე	ვიცოდე	5	5	9.3	cyril-epiphany-homily|mrav-epiphane-mary|mrav-natlisgeba-1|mrav-shoba-athanasi|mrav-toma-chrysostom	REVIEW
იყოფოდა	იყოფოდა	5	3	5.6	mrav-natlisgeba-1|mrav-paul-martyrdom|mrav-sinai-fathers-amonios	REVIEW
კეისრისა	კეისრისა	5	1	1.9	mrav-paul-martyrdom	REVIEW
კესტოს	კესტოს	5	1	1.9	mrav-paul-martyrdom	REVIEW
ლუკიანე	ლუკიანე	5	1	1.9	inventio-stephani-lucian	REVIEW
სავლე	სავლე	5	1	1.9	mart-stepane	REVIEW
საფლავისაჲ	საფლავისაი	4	1	1.9	mrav-aghdgoma-kyrile	REVIEW
ეკლისაჲ	ეკლისაი	4	4	7.4	hesych-hypapante-01|mrav-aghdgoma-kyrile|mrav-natlisgeba-1|mrav-new-sunday	REVIEW
ცასა	ცასა	4	4	7.4	mart-stepane|mrav-aghdgoma-kyrile|mrav-bzoba-iohannes|mrav-paul-martyrdom	REVIEW
ცოდვილნი	ცოდვილნი	4	4	7.4	mart-stepane|mrav-aghdgoma-kyrile|mrav-shoba-athanasi|mrav-sulthmofenoba-2	REVIEW
ვხედავთ	ვხედავთ	4	3	5.6	mrav-aghdgoma-kyrile|mrav-exaltation-cross|mrav-kharbeba-2	REVIEW
სცე	სცე	4	2	3.7	mrav-aghdgoma-kyrile|mrav-enkenia-2	REVIEW
ტყჳს	ეტყვს	4	3	5.6	mrav-aghdgoma-kyrile|mrav-bzoba-severian|mrav-toma-chrysostom	REVIEW
ვიქმენ	ვიქმენ	4	4	7.4	mrav-aghdgoma-kyrile|mrav-enkenia-1|mrav-sinai-fathers-amonios|proclus-hom-theotokos	REVIEW
ვითარიგი	ვითარიგი	4	4	7.4	mrav-aghdgoma-kyrile|mrav-forty-martyrs|mrav-lazare|mrav-shoba-athanasi	REVIEW
ზღუდესა	ზღუდესა	4	2	3.7	mrav-aghdgoma-kyrile|mrav-enkenia-2	REVIEW
ეძიებდა	ეძიებდა	4	4	7.4	mrav-aghdgoma-kyrile|mrav-cross-vision|mrav-kharbeba-3|mrav-shoba-athanasi	REVIEW
ძიებად	ძიებად	4	4	7.4	inventio-stephani-lucian|mrav-aghdgoma-kyrile|mrav-sinai-fathers-amonios|mrav-timote-1	REVIEW
ვეძიებდ	ვეძიებდ	4	2	3.7	mrav-aghdgoma-kyrile|mrav-sinai-fathers-amonios	REVIEW
საფლავისაგან	საფლავისაგან	4	4	7.4	hesych-hypapante-01|mrav-aghdgoma-kyrile|mrav-natlisgeba-1|mrav-toma-chrysostom	REVIEW
ორთა	ორთა	4	4	7.4	mart-stepane|mrav-aghdgoma-kyrile|mrav-epiphane-mary|proclus-hom-theotokos	REVIEW
ხილვისა	ხილვისა	4	4	7.4	mrav-aghdgoma-kyrile|mrav-feristsvaleba|mrav-sinai-fathers-amonios|mrav-toma-chrysostom	REVIEW
ისწაონ	ისწაონ	4	4	7.4	mrav-aghdgoma-kyrile|mrav-bzoba-iohannes|mrav-epiphane-mary|mrav-sulthmofenoba-1	REVIEW
ვიხილოთ	ვიხილოთ	4	3	5.6	mrav-aghdgoma-kyrile|mrav-enkenia-1|mrav-exaltation-cross	REVIEW
ძწოლით	ძწოლით	4	4	7.4	mrav-aghdgoma-kyrile|mrav-antipater-bostrensis-1|mrav-bzoba-severian|mrav-natlisgeba-1	REVIEW
უფლისათჳს	უფლისათვს	4	4	7.4	mrav-aghdgoma-kyrile|mrav-exaltation-cross|mrav-forty-martyrs|mrav-timote-1	REVIEW
მსახურებითა	მსახურებითა	4	3	5.6	mrav-aghdgoma-kyrile|mrav-enkenia-1|mrav-shoba-athanasi	REVIEW
ჭურჭლითა	ჭურჭლითა	4	3	5.6	mrav-aghdgoma-kyrile|mrav-aghdgoma-meletios|mrav-john-baptist-decollatio	REVIEW
მაცხოვრისასა	მაცხოვრისასა	4	3	5.6	mart-iaqob-up-dzma|mrav-aghdgoma-kyrile|mrav-kharbeba-3	REVIEW
მათე	მათე	4	3	5.6	mrav-aghdgoma-kyrile|mrav-feristsvaleba|mrav-holymonday	REVIEW
იგინიცა	იგინიცა	4	4	7.4	mrav-aghdgoma-kyrile|mrav-natlisgeba-1|mrav-sinai-fathers-amonios|mrav-sulthmofenoba-1	REVIEW
ცხოვრებად	ცხოვრებად	4	3	5.6	mrav-aghdgoma-kyrile|mrav-epiphane-mary|mrav-exaltation-cross	REVIEW
ცხონდა	ცხონდა	4	4	7.4	mrav-aghdgoma-kyrile|mrav-dormition-1|mrav-dormition-2|mrav-john-baptist-decollatio	REVIEW
შთავიდა	შთავიდა	4	4	7.4	mrav-aghdgoma-kyrile|mrav-chrysostom-jonah|mrav-epiphane-mary|mrav-sulthmofenoba-1	REVIEW
უცხოჲ	უცხოი	4	3	5.6	mrav-aghdgoma-kyrile|mrav-forty-martyrs|mrav-shoba-athanasi	REVIEW
ჰურიათასა	ჰურიათასა	4	4	7.4	mart-iaqob-up-dzma|mrav-aghdgoma-kyrile|mrav-natlisgeba-okropiri|mrav-timote-1	REVIEW
შობილისაჲ	შობილისაი	4	4	7.4	mrav-aghdgoma-kyrile|mrav-feristsvaleba|mrav-martyrs-chrysostom-3|mrav-shoba-athanasi	REVIEW
ქრისტჱცა	ქრისტეცა	4	3	5.6	mrav-aghdgoma-kyrile|mrav-departed-ephrem|mrav-natlisgeba-okropiri	REVIEW
ერნი	ერნი	4	4	7.4	mrav-aghdgoma-kyrile|mrav-bzoba-severian|mrav-kharbeba-2|mrav-martyrs-chrysostom-2	REVIEW
დღეთასა	დღეთასა	4	3	5.6	cyril-epiphany-homily|mrav-aghdgoma-kyrile|mrav-departed-ephrem	REVIEW
ჯდომისათჳს	ჯდომისათვს	4	2	3.7	mrav-aghdgoma-kyrile|mrav-bzoba-meletios	REVIEW
ძლიერებისა	ძლიერებისა	4	4	7.4	mrav-aghdgoma-kyrile|mrav-epiphane-mary|mrav-kharbeba-3|mrav-toma-chrysostom	REVIEW
ვითარღა	ვითარღა	4	4	7.4	mrav-aghdgoma-meletios|mrav-bzoba-iohannes|mrav-john-baptist-decollatio|mrav-lazare	REVIEW
თქუენითა	თქუენითა	4	3	5.6	mrav-aghdgoma-meletios|mrav-basili-1|mrav-martyrs-chrysostom-3	REVIEW
მათცა	მათცა	4	4	7.4	mrav-aghdgoma-meletios|mrav-bzoba-iohannes|mrav-feristsvaleba|mrav-martyrs-chrysostom-3	REVIEW
რასაცა	რასაცა	4	4	7.4	mrav-aghdgoma-meletios|mrav-epiphane-mary|mrav-shoba-athanasi|mrav-sinai-fathers-amonios	REVIEW
სამშჭუალთაჲ	სამშჭუალთაი	4	2	3.7	mrav-aghdgoma-meletios|mrav-toma-chrysostom	REVIEW
ძლიერებითა	ძლიერებითა	4	3	5.6	mrav-aghdgoma-meletios|mrav-cross-vision|mrav-epiphane-mary	REVIEW
სასწაულებითა	სასწაულებითა	4	3	5.6	mrav-aghdgoma-meletios|mrav-peter-martyrdom|mrav-sulthmofenoba-1	REVIEW
ძლევითა	ძლევითა	4	4	7.4	mrav-amaghleba|mrav-cross-vision|mrav-kharbeba-3|mrav-martyrs-chrysostom-2	REVIEW
მუცლით	მუცლით	4	3	5.6	mrav-antipater-bostrensis-1|mrav-chrysostom-jonah|mrav-enkenia-1	REVIEW
მეგობრისა	მეგობრისა	4	3	5.6	mrav-antipater-bostrensis-1|mrav-departed-ephrem|mrav-martyrs-chrysostom-2	REVIEW
ვისგან	ვისგან	4	2	3.7	mrav-antipater-bostrensis-1|mrav-departed-ephrem	REVIEW
მართალ	მართალ	4	3	5.6	mart-iaqob-up-dzma|mrav-antipater-bostrensis-1|mrav-timote-1	REVIEW
ეტჳრთა	ეტვრთა	4	3	5.6	mrav-antipater-bostrensis-1|mrav-john-baptist-decollatio-2|mrav-lazare	REVIEW
ესუა	ესუა	4	4	7.4	mart-iaqob-up-dzma|mrav-antipater-bostrensis-1|mrav-john-baptist-decollatio|mrav-sinai-fathers-amonios	REVIEW
ყრმისა	ყრმისა	4	2	3.7	mrav-antipater-bostrensis-1|mrav-shoba-athanasi	REVIEW
ხოლ	ხოლ	4	4	7.4	inventio-stephani-lucian|mrav-antipater-bostrensis-1|mrav-enkenia-1|mrav-exaltation-cross	REVIEW
უპყრიეს	უპყრიეს	4	4	7.4	mrav-antipater-bostrensis-1|mrav-basili-1|mrav-kharbeba-2|mrav-lazare	REVIEW
ვცნა	ვცნა	4	1	1.9	mrav-antipater-bostrensis-1	REVIEW
ქადაგა	ქადაგა	4	4	7.4	mrav-antipater-bostrensis-1|mrav-bzoba-iohannes|mrav-epiphane-mary|mrav-john-baptist-decollatio	REVIEW
უკჳრდა	უკვრდა	4	4	7.4	mrav-antipater-bostrensis-1|mrav-paul-martyrdom|mrav-sinai-fathers-amonios|mrav-sulthmofenoba-2	REVIEW
მეექუსესა	მეექუსესა	4	4	7.4	inventio-stephani-lucian|mart-stepane|mrav-antipater-bostrensis-1|mrav-kharbeba-2	REVIEW
წყევისაგან	წყევისაგან	4	4	7.4	mrav-antipater-bostrensis-1|mrav-cross-vision|mrav-dormition-2|mrav-lazare	REVIEW
ყოვლისათჳს	ყოვლისათვს	4	4	7.4	ephr-markhva|hesych-hypapante-01|mrav-antipater-bostrensis-1|mrav-exaltation-cross	REVIEW
მარტომან	მარტომან	4	4	7.4	mrav-antipater-bostrensis-1|mrav-john-baptist-decollatio-2|mrav-kharbeba-1|mrav-kharbeba-3	REVIEW
ჰკრთებოდა	ჰკრთებოდა	4	4	7.4	mrav-antipater-bostrensis-1|mrav-bzoba-severian|mrav-dormition-2|mrav-kharbeba-2	REVIEW
ქრისტიანეთაჲ	ქრისტიანეთაი	4	3	5.6	mrav-antipater-bostrensis-1|mrav-basili-2|mrav-forty-martyrs	REVIEW
მათთაებრ	მათთაებრ	4	3	5.6	mart-iaqob-up-dzma|mrav-basili-1|mrav-sinai-fathers-amonios	REVIEW
უბრძანო	უბრძანო	4	2	3.7	mrav-basili-1|mrav-lazare	REVIEW
წინაწარმეტყუელთასა	წინაწარმეტყუელთასა	4	4	7.4	mrav-basili-2|mrav-bzoba-iohannes|mrav-feristsvaleba|mrav-john-baptist-decollatio	REVIEW
ცათაჲსა	ცათაისა	4	4	7.4	chrys-epiphany-homily|mrav-basili-2|mrav-dormition-2|mrav-feristsvaleba	REVIEW
იუგო	მიუგო	4	3	5.6	mrav-basili-2|mrav-enkenia-2|mrav-toma-chrysostom	REVIEW
ჰურიამან	ჰურიამან	4	2	3.7	mrav-basili-2|mrav-toma-chrysostom	REVIEW
უკუეტუ	უკუეტუ	4	2	3.7	cyril-epiphany-homily|mrav-basili-2	REVIEW
საღმრთოჲთა	საღმრთოითა	4	3	5.6	mrav-basili-2|mrav-kharbeba-3|mrav-sulthmofenoba-2	REVIEW
ლოცვისა	ლოცვისა	4	4	7.4	mrav-basili-2|mrav-forty-martyrs|mrav-kharbeba-3|mrav-paul-martyrdom	REVIEW
სენ	სენ	4	4	7.4	inventio-stephani-lucian|mrav-basili-2|mrav-enkenia-2|mrav-forty-martyrs	REVIEW
იცვალა	იცვალა	4	4	7.4	mrav-basili-2|mrav-enkenia-1|mrav-feristsvaleba|mrav-kharbeba-3	REVIEW
ქუეყანისაგან	ქუეყანისაგან	4	4	7.4	inventio-stephani-lucian|mrav-basili-2|mrav-dormition-1|mrav-dormition-2	REVIEW
ჰურიანო	ჰურიანო	4	4	7.4	chrys-epiphany-homily|mrav-basili-2|mrav-bzoba-severian|mrav-cross-vision	REVIEW
გევედრებით	გევედრებით	4	3	5.6	mart-iaqob-up-dzma|mrav-bound-ioane-zosime|mrav-cross-vision	REVIEW
ესწავა	ესწავა	4	3	5.6	mrav-bzoba-iohannes|mrav-sinai-fathers-amonios|mrav-toma-chrysostom	REVIEW
ყრმათაგან	ყრმათაგან	4	2	3.7	mrav-bzoba-iohannes|mrav-bzoba-severian	REVIEW
სმინე	ისმინე	4	3	5.6	mrav-bzoba-iohannes|mrav-bzoba-severian|mrav-chrysostom-jonah	REVIEW
ვიშუებდეთ	ვიშუებდეთ	4	4	7.4	chrys-epiphany-homily|mrav-bzoba-iohannes|mrav-dormition-1|mrav-kharbeba-3	REVIEW
საუკუნეთასა	საუკუნეთასა	4	3	5.6	mrav-bzoba-iohannes|mrav-departed-ephrem|mrav-epiphane-mary	REVIEW
ურთხეულ	მურთხეულ	4	2	3.7	mrav-bzoba-iohannes|mrav-kharbeba-2	REVIEW
იცემების	იცემების	4	4	7.4	mrav-bzoba-iohannes|mrav-bzoba-severian|mrav-epiphane-mary|mrav-kharbeba-2	REVIEW
მასცა	მასცა	4	4	7.4	mrav-bzoba-meletios|mrav-feristsvaleba|mrav-forty-martyrs|mrav-sinai-fathers-amonios	REVIEW
იესუსა	იესუსა	4	3	5.6	inventio-stephani-lucian|mrav-bzoba-meletios|mrav-lazare	REVIEW
ვნებითა	ვნებითა	4	3	5.6	mrav-bzoba-severian|mrav-cross-vision|mrav-epiphane-mary	REVIEW
