surface	norm	freq	text_count	pct_texts	texts	category
დევთასა	დევთასა	1	1	1.9	mrav-chrysostom-jonah	RARE
ესმაკეულ	ესმაკეულ	1	1	1.9	mrav-chrysostom-jonah	RARE
უჩუენე	უჩუენე	1	1	1.9	mrav-chrysostom-jonah	RARE
ჴსნისა	ხსნისა	1	1	1.9	mrav-chrysostom-jonah	RARE
შეყუარებად	შეყუარებად	1	1	1.9	mrav-chrysostom-jonah	RARE
მორიდებად	მორიდებად	1	1	1.9	mrav-chrysostom-jonah	RARE
იგ	იგ	1	1	1.9	mrav-chrysostom-jonah	RARE
შეგუკრნა	შეგუკრნა	1	1	1.9	mrav-chrysostom-jonah	RARE
ნაყროვანებისაჲთა	ნაყროვანებისაითა	1	1	1.9	mrav-chrysostom-jonah	RARE
მიგუცნა	მიგუცნა	1	1	1.9	mrav-chrysostom-jonah	RARE
გუეუფლა	გუეუფლა	1	1	1.9	mrav-chrysostom-jonah	RARE
დაგჳმორჩილნა	დაგვმორჩილნა	1	1	1.9	mrav-chrysostom-jonah	RARE
ტყუენი	ტყუენი	1	1	1.9	mrav-chrysostom-jonah	RARE
დალოცვამან	დალოცვამან	1	1	1.9	mrav-chrysostom-jonah	RARE
განგუატავისუფლნა	განგუატავისუფლნა	1	1	1.9	mrav-chrysostom-jonah	RARE
განგჳტევნა	განგვტევნა	1	1	1.9	mrav-chrysostom-jonah	RARE
კრებულთაგან	კრებულთაგან	1	1	1.9	mrav-chrysostom-jonah	RARE
გამოგჳყვანნა	გამოგვყვანნა	1	1	1.9	mrav-chrysostom-jonah	RARE
მძლავრებისაგან	მძლავრებისაგან	1	1	1.9	mrav-chrysostom-jonah	RARE
დაგუადგინნეს	დაგუადგინნეს	1	1	1.9	mrav-chrysostom-jonah	RARE
აღუდგეს	აღუდგეს	1	1	1.9	mrav-chrysostom-jonah	RARE
გამოგჳყვანნეს	გამოგვყვანნეს	1	1	1.9	mrav-chrysostom-jonah	RARE
მოგჳზიდნეს	მოგვზიდნეს	1	1	1.9	mrav-chrysostom-jonah	RARE
გჳჴმს	გვხმს	1	1	1.9	mrav-chrysostom-jonah	RARE
ამითვე	ამითვე	1	1	1.9	mrav-chrysostom-jonah	RARE
მოვანეთაგან	მოვანეთაგან	1	1	1.9	mrav-chrysostom-jonah	RARE
განყენებულ	განყენებულ	1	1	1.9	mrav-chrysostom-jonah	RARE
ტალავრებითა	ტალავრებითა	1	1	1.9	mrav-chrysostom-jonah	RARE
დაყუდებულ	დაყუდებულ	1	1	1.9	mrav-chrysostom-jonah	RARE
ნავთსადგურსა	ნავთსადგურსა	1	1	1.9	mrav-chrysostom-jonah	RARE
შეძინებად	შეძინებად	1	1	1.9	mrav-chrysostom-jonah	RARE
მოდგამ	მოდგამ	1	1	1.9	mrav-chrysostom-jonah	RARE
ქალაქთაცა	ქალაქთაცა	1	1	1.9	mrav-chrysostom-jonah	RARE
იქმნნე	იქმნნე	1	1	1.9	mrav-chrysostom-jonah	RARE
წარმოჩინებულ	წარმოჩინებულ	1	1	1.9	mrav-chrysostom-jonah	RARE
ღმრტისა	ღმრტისა	1	1	1.9	mrav-chrysostom-jonah	RARE
მიიახლნის	მიიახლნის	1	1	1.9	mrav-chrysostom-jonah	RARE
შეივედრნის	შეივედრნის	1	1	1.9	mrav-chrysostom-jonah	RARE
მოწლესა	მოწლესა	1	1	1.9	mrav-chrysostom-jonah	RARE
მიეხნეთ	მიეხნეთ	1	1	1.9	mrav-chrysostom-jonah	RARE
გუემამდე	გუემამდე	1	1	1.9	mrav-chrysostom-jonah	RARE
თქუმათაჲ	თქუმათაი	1	1	1.9	mrav-chrysostom-jonah	RARE
ბრძოლილ	ბრძოლილ	1	1	1.9	mrav-chrysostom-jonah	RARE
მოპოვნებად	მოპოვნებად	1	1	1.9	mrav-chrysostom-jonah	RARE
არღარამცა	არღარამცა	1	1	1.9	mrav-chrysostom-jonah	RARE
ისმინა	ისმინა	1	1	1.9	mrav-chrysostom-jonah	RARE
განეწესა	განეწესა	1	1	1.9	mrav-chrysostom-jonah	RARE
მყოფელსა	მყოფელსა	1	1	1.9	mrav-chrysostom-jonah	RARE
დებულნი	დებულნი	1	1	1.9	mrav-chrysostom-jonah	RARE
მოუხუნა	მოუხუნა	1	1	1.9	mrav-chrysostom-jonah	RARE
ორითა	ორითა	1	1	1.9	mrav-chrysostom-jonah	RARE
ოცითა	ოცითა	1	1	1.9	mrav-chrysostom-jonah	RARE
ნინველთაჲსა	ნინველთაისა	1	1	1.9	mrav-chrysostom-jonah	RARE
მოდრეკილ	მოდრეკილ	1	1	1.9	mrav-chrysostom-jonah	RARE
რისხვისასა	რისხვისასა	1	1	1.9	mrav-chrysostom-jonah	RARE
ალედ	ალედ	1	1	1.9	mrav-chrysostom-jonah	RARE
რისხვიასა	რისხვიასა	1	1	1.9	mrav-chrysostom-jonah	RARE
მიაქცევდა	მიაქცევდა	1	1	1.9	mrav-chrysostom-jonah	RARE
გამოზიდვიდა	გამოზიდვიდა	1	1	1.9	mrav-chrysostom-jonah	RARE
გამოიყვანება	გამოიყვანება	1	1	1.9	mrav-chrysostom-jonah	RARE
განარინებდა	განარინებდა	1	1	1.9	mrav-chrysostom-jonah	RARE
იონაჲსა	იონაისა	1	1	1.9	mrav-chrysostom-jonah	RARE
რომელთაცა	რომელთაცა	1	1	1.9	mrav-chrysostom-jonah	RARE
მეოტებაჲ	მეოტებაი	1	1	1.9	mrav-chrysostom-jonah	RARE
ქადაგებისაჲ	ქადაგებისაი	1	1	1.9	mrav-chrysostom-jonah	RARE
დაემჴუას	დაემხუას	1	1	1.9	mrav-chrysostom-jonah	RARE
გუემნეს	გუემნეს	1	1	1.9	mrav-chrysostom-jonah	RARE
გეჰენიაჲთა	გეჰენიაითა	1	1	1.9	mrav-chrysostom-jonah	RARE
დაითქნენ	დაითქნენ	1	1	1.9	mrav-chrysostom-jonah	RARE
განგუჴდის	განგუხდის	1	1	1.9	mrav-chrysostom-jonah	RARE
გუსაჯნეს	გუსაჯნეს	1	1	1.9	mrav-chrysostom-jonah	RARE
უსმთაჲ	უსმთაი	1	1	1.9	mrav-chrysostom-jonah	RARE
ნათესვთაჲ	ნათესვთაი	1	1	1.9	mrav-chrysostom-jonah	RARE
ეგოდენთაჲ	ეგოდენთაი	1	1	1.9	mrav-chrysostom-jonah	RARE
საქმეტა	საქმეტა	1	1	1.9	mrav-chrysostom-jonah	RARE
დაჰბრკოლდები	დაჰბრკოლდები	1	1	1.9	mrav-chrysostom-jonah	RARE
იჯმნი	იჯმნი	1	1	1.9	mrav-chrysostom-jonah	RARE
შეცოდებულ	შეცოდებულ	1	1	1.9	mrav-chrysostom-jonah	RARE
დაყვის	დაყვის	1	1	1.9	mrav-chrysostom-jonah	RARE
დაიდგის	დაიდგის	1	1	1.9	mrav-chrysostom-jonah	RARE
ცხონდებინ	ცხონდებინ	1	1	1.9	mrav-chrysostom-jonah	RARE
აჩუენის	აჩუენის	1	1	1.9	mrav-chrysostom-jonah	RARE
ყოა	ყოა	1	1	1.9	mrav-chrysostom-jonah	RARE
სებრკოლდა	სებრკოლდა	1	1	1.9	mrav-chrysostom-jonah	RARE
დაშურაა	დაშურაა	1	1	1.9	mrav-chrysostom-jonah	RARE
განცოცხლდა	განცოცხლდა	1	1	1.9	mrav-chrysostom-jonah	RARE
ხუნდა	ხუნდა	1	1	1.9	mrav-chrysostom-jonah	RARE
მოდგინებითა	მოდგინებითა	1	1	1.9	mrav-chrysostom-jonah	RARE
ცრემლთაჲ	ცრემლთაი	1	1	1.9	mrav-chrysostom-jonah	RARE
სიტყჳთ	სიტყვთ	1	1	1.9	mrav-chrysostom-jonah	RARE
მიგაწიო	მიგაწიო	1	1	1.9	mrav-chrysostom-jonah	RARE
გაცნობო	გაცნობო	1	1	1.9	mrav-chrysostom-jonah	RARE
უვარებისა	უვარებისა	1	1	1.9	mrav-chrysostom-jonah	RARE
ჴელმწიფედ	ხელმწიფედ	1	1	1.9	mrav-chrysostom-jonah	RARE
ცისკიდეთა	ცისკიდეთა	1	1	1.9	mrav-chrysostom-jonah	RARE
გიყუარ	გიყუარ	1	1	1.9	mrav-chrysostom-jonah	RARE
წადიერებისა	წადიერებისა	1	1	1.9	mrav-chrysostom-jonah	RARE
მოდგინებისა	მოდგინებისა	1	1	1.9	mrav-chrysostom-jonah	RARE
ულხინა	ულხინა	1	1	1.9	mrav-chrysostom-jonah	RARE
მიიღენ	მიიღენ	1	1	1.9	mrav-chrysostom-jonah	RARE
იტყოდი	იტყოდი	1	1	1.9	mrav-chrysostom-jonah	RARE
ამისტჳს	ამისტვს	1	1	1.9	mrav-chrysostom-jonah	RARE
წარმოგიდგინა	წარმოგიდგინა	1	1	1.9	mrav-chrysostom-jonah	RARE
შესცოდა	შესცოდა	1	1	1.9	mrav-chrysostom-jonah	RARE
არამაღლა	არამაღლა	1	1	1.9	mrav-chrysostom-jonah	RARE
სცოდო	სცოდო	1	1	1.9	mrav-chrysostom-jonah	RARE
განვრდომილ	განვრდომილ	1	1	1.9	mrav-chrysostom-jonah	RARE
სცთები	სცთები	1	1	1.9	mrav-chrysostom-jonah	RARE
მიუტევებელ	მიუტევებელ	1	1	1.9	mrav-chrysostom-jonah	RARE
დგანან	დგანან	1	1	1.9	mrav-chrysostom-jonah	RARE
ყოვნიან	ყოვნიან	1	1	1.9	mrav-chrysostom-jonah	RARE
მივიდე	მივიდე	1	1	1.9	mrav-chrysostom-jonah	RARE
დამამდაბლოს	დამამდაბლოს	1	1	1.9	mrav-chrysostom-jonah	RARE
ვიგლოვდე	ვიგლოვდე	1	1	1.9	mrav-chrysostom-jonah	RARE
სცოდეს	სცოდეს	1	1	1.9	mrav-chrysostom-jonah	RARE
ბრჭყჳვარ	ბრჭყვვარ	1	1	1.9	mrav-chrysostom-jonah	RARE
შეიძლებს	შეიძლებს	1	1	1.9	mrav-chrysostom-jonah	RARE
მივიქცეთ	მივიქცეთ	1	1	1.9	mrav-chrysostom-jonah	RARE
იოპედ	იოპედ	1	1	1.9	mrav-chrysostom-jonah	RARE
ივლტი	ივლტი	1	1	1.9	mrav-chrysostom-jonah	RARE
ვიდე	ვიდე	1	1	1.9	mrav-chrysostom-jonah	RARE
ვივლტოდი	ვივლტოდი	1	1	1.9	mrav-chrysostom-jonah	RARE
ვჴდე	ვხდე	1	1	1.9	mrav-chrysostom-jonah	RARE
ახლოსვე	ახლოსვე	1	1	1.9	mrav-chrysostom-jonah	RARE
მიძღოდის	მიძღოდის	1	1	1.9	mrav-chrysostom-jonah	RARE
შემიწყნაროს	შემიწყნაროს	1	1	1.9	mrav-chrysostom-jonah	RARE
ყოფილცა	ყოფილცა	1	1	1.9	mrav-chrysostom-jonah	RARE
დაანთქნის	დაანთქნის	1	1	1.9	mrav-chrysostom-jonah	RARE
შეიპყრის	შეიპყრის	1	1	1.9	mrav-chrysostom-jonah	RARE
მიმოდავალნ	მიმოდავალნ	1	1	1.9	mrav-chrysostom-jonah	RARE
ეფუეშუებინ	ეფუეშუებინ	1	1	1.9	mrav-chrysostom-jonah	RARE
მოემთხჳის	მოემთხვის	1	1	1.9	mrav-chrysostom-jonah	RARE
გარდავარდის	გარდავარდის	1	1	1.9	mrav-chrysostom-jonah	RARE
რომლითავე	რომლითავე	1	1	1.9	mrav-chrysostom-jonah	RARE
უწესოებისაჲთა	უწესოებისაითა	1	1	1.9	mrav-chrysostom-jonah	RARE
იქმედ	იქმედ	1	1	1.9	mrav-chrysostom-jonah	RARE
უცნობიენ	უცნობიენ	1	1	1.9	mrav-chrysostom-jonah	RARE
მერჩდი	მერჩდი	1	1	1.9	mrav-chrysostom-jonah	RARE
მისგანვე	მისგანვე	1	1	1.9	mrav-chrysostom-jonah	RARE
ზღჳსათა	ზღვსათა	1	1	1.9	mrav-chrysostom-jonah	RARE
მოყუსისაგან	მოყუსისაგან	1	1	1.9	mrav-chrysostom-jonah	RARE
მიახლებულ	მიახლებულ	1	1	1.9	mrav-chrysostom-jonah	RARE
არამარლებდა	არამარლებდა	1	1	1.9	mrav-chrysostom-jonah	RARE
ზრუამან	ზრუამან	1	1	1.9	mrav-chrysostom-jonah	RARE
დააშრო	დააშრო	1	1	1.9	mrav-chrysostom-jonah	RARE
ამბოხი	ამბოხი	1	1	1.9	mrav-chrysostom-jonah	RARE
მიზიდა	მიზიდა	1	1	1.9	mrav-chrysostom-jonah	RARE
მიიყვანა	მიიყვანა	1	1	1.9	mrav-chrysostom-jonah	RARE
სასტოოდა	სასტოოდა	1	1	1.9	mrav-chrysostom-jonah	RARE
გაუტევებდა	გაუტევებდა	1	1	1.9	mrav-chrysostom-jonah	RARE
შეცოდებათაჲ	შეცოდებათაი	1	1	1.9	mrav-chrysostom-jonah	RARE
დაგანდგომილებაჲ	დაგანდგომილებაი	1	1	1.9	mrav-chrysostom-jonah	RARE
ამსგავსებს	ამსგავსებს	1	1	1.9	mrav-chrysostom-jonah	RARE
მოგუასწავებს	მოგუასწავებს	1	1	1.9	mrav-chrysostom-jonah	RARE
აღმემატნეს	აღმემატნეს	1	1	1.9	mrav-chrysostom-jonah	RARE
დამიმძიმდა	დამიმძიმდა	1	1	1.9	mrav-chrysostom-jonah	RARE
ხადოდე	ხადოდე	1	1	1.9	mrav-chrysostom-jonah	RARE
მიერითგანცა	მიერითგანცა	1	1	1.9	mrav-chrysostom-jonah	RARE
ზღჳსაჲ	ზღვსაი	1	1	1.9	mrav-chrysostom-jonah	RARE
ჩუეულებათაებრ	ჩუეულებათაებრ	1	1	1.9	mrav-chrysostom-jonah	RARE
ზეაპყრობით	ზეაპყრობით	1	1	1.9	mrav-chrysostom-jonah	RARE
ექმნებოდა	ექმნებოდა	1	1	1.9	mrav-chrysostom-jonah	RARE
იგდეს	იგდეს	1	1	1.9	mrav-chrysostom-jonah	RARE
პატიჟისათა	პატიჟისათა	1	1	1.9	mrav-chrysostom-jonah	RARE
შთააგდეს	შთააგდეს	1	1	1.9	mrav-chrysostom-jonah	RARE
განურინებელად	განურინებელად	1	1	1.9	mrav-chrysostom-jonah	RARE
გამოიკითხვენ	გამოიკითხვენ	1	1	1.9	mrav-chrysostom-jonah	RARE
